company,title,location,skills,degree,url,skills_json
gopuff,"Seasonal Retail Sales Associates, Sacramento-Midtown, #445","Sacramento, CA",,,https://jobs.lever.co/gopuff/1b6564cf-16a3-4acd-8a8b-bcddf8bf61ef,
gopuff,"Seasonal Retail Sales Associates, San-Francisco-Van-Ness, #434","San Francisco, CA",,,https://jobs.lever.co/gopuff/b6ea948c-8856-499b-9ea8-bd74e08257a6,
gopuff,"Seasonal Retail Sales Associates, Walnut Creek, #406","Walnut Creek, CA",,,https://jobs.lever.co/gopuff/bf7f305c-f4f7-448f-9127-e0300792a68e,
gopuff,Senior Data Engineer,"Philadelphia, PA",,,https://jobs.lever.co/gopuff/b5754303-6dea-4053-a3ce-a0bf8cb06f80,
gopuff,"Senior Manager, Data & Analytics Engineering","Philadelphia, PA",,,https://jobs.lever.co/gopuff/bad14f06-37c5-4825-b9d2-e2d7033fcf71,
gopuff,Senior Principal Software Engineer,United States,,,https://jobs.lever.co/gopuff/700d1236-c4db-4349-aff7-1cf6273b4751,
gopuff,"Shift Supervisor - Lead Barista, Starbucks, Brooklyn, #554","Brooklyn, NY",,,https://jobs.lever.co/gopuff/9a79a3a9-6a38-48ff-ac78-49673b23f747,
gopuff,"Shift Supervisor - Lead Barista, Starbucks, Grays Ferry, #1463","Philadelphia, PA",,,https://jobs.lever.co/gopuff/17b31c1c-b3f2-4566-94d1-4da7689c91b4,
gopuff,"Shift Supervisor - Lead Barista, Starbucks, Lansdowne, #384","Lansdowne, PA",,,https://jobs.lever.co/gopuff/8eb23629-faef-4724-abaa-7193d6a26beb,
gopuff,"Shift Supervisor - Lead Barista, Starbucks, Lower East Side, #880","New York, NY",,,https://jobs.lever.co/gopuff/78e672ee-2a33-4251-bcb8-263afc82f715,
gopuff,"Shift Supervisor - Lead Barista, Starbucks, Miami, #183","Miami, FL",,,https://jobs.lever.co/gopuff/41727e76-9f64-404d-8722-36082a7453e7,
gopuff,"Shift Supervisor - Lead Barista, Starbucks, New York, #807","Manhattan, NY",,,https://jobs.lever.co/gopuff/ca21672b-0c95-4c0b-a41e-ee25b3e84592,
gopuff,"Shift Supervisor - Lead Barista, Starbucks, New York, #839","Manhattan, NY",,,https://jobs.lever.co/gopuff/58e12110-da99-48e6-85ac-d2bfd81a429e,
gopuff,"Shift Supervisor - Lead Barista, Starbucks, Woodlyn, #625","Woodlyn, PA",,,https://jobs.lever.co/gopuff/54020755-5406-4844-a0b3-b3fcca8511de,
gopuff,Site Leader - Fern Valley,"Louisville, KY",,,https://jobs.lever.co/gopuff/acb46d9c-4c73-454c-b334-2a4fcc218805,
gopuff,"Site Leader I, Charlotte, #1348","Charlotte, NC",,,https://jobs.lever.co/gopuff/6fec4603-9f2c-4e1f-b8f1-c256a7a5a11b,
gopuff,"Site Leader I, Philadelphia Metro","Philadelphia, PA",,,https://jobs.lever.co/gopuff/3eab68a0-6098-4587-b5a1-2456a7de9fb4,
gopuff,"Site Leader I, Richmond Metro","Richmond, VA",,,https://jobs.lever.co/gopuff/958f1114-1cf8-4a5a-a6f0-e02afded3fc1,
gopuff,"Site Leader, Covington, #928","Covington, KY",,,https://jobs.lever.co/gopuff/6c1aff63-4364-4028-8552-a615c198b814,
gopuff,"Site Leader, Louisville, #947","Louisville, KY",,,https://jobs.lever.co/gopuff/3b39d1a3-16db-484f-a135-4aa6104a3f7e,
gopuff,"Site Manager, Bronx, #637","Bronx, NY",,,https://jobs.lever.co/gopuff/e64bd25d-af22-49f1-b2ac-90c7a1c5119d,
gopuff,"Site Manager, Dallas, #156","Dallas, TX",,,https://jobs.lever.co/gopuff/4beb508b-aa4a-49e9-93c9-1d1a85711e6c,
gopuff,"Site Manager, Henrico, #821","Henrico, VA",,,https://jobs.lever.co/gopuff/a3b469f0-3e07-4e61-81d1-d0096fd1dbdf,
gopuff,"Site Manager, Stamford, #203","Stamford, CT",,,https://jobs.lever.co/gopuff/699a3bb0-0161-4d46-beca-f29dbb1ca148,
gopuff,"Starbucks Barista, Grays Ferry, #1463","Philadelphia, PA",,,https://jobs.lever.co/gopuff/b357c58c-af51-4926-b4f8-586d2f0f733b,
gopuff,"Starbucks Barista, Northern Liberties/Callowhill, #670","Philadelphia, PA",,,https://jobs.lever.co/gopuff/d7e088a6-bffa-40cc-ad99-0bb931c711a4,
gopuff,"Starbucks Barista, Philadelphia, #176","Philadelphia, PA",,,https://jobs.lever.co/gopuff/9aa178f1-ff82-4210-a0d2-236bc42685f8,
gopuff,"Starbucks Barista, Philadelphia, #30","Philadelphia, PA",,,https://jobs.lever.co/gopuff/19ce7944-e3b0-4905-a349-aa59cf75366e,
gopuff,"Starbucks Cafe Manager, Philadelphia","Philadelphia, PA",,,https://jobs.lever.co/gopuff/b9d9b3e6-ff40-445d-a59f-e4fbc5fbc094,
gopuff,"Starbucks Operations Associate, Barista, Shady Side, #371","Pittsburgh, PA",,,https://jobs.lever.co/gopuff/4c161330-2242-43e8-a54e-6f3c31eba132,
gopuff,Store Associate - 3rd Street,"Covington, KY",,,https://jobs.lever.co/gopuff/23ae130a-0950-4833-98f5-75a689e8c8e1,
gopuff,Store Associate - Bashford Manor,"Louisville, KY",,,https://jobs.lever.co/gopuff/f3bba364-d9f1-435e-bf5a-4d44001d04ea,
gopuff,Store Associate - Beaumont,"Lexington, KY",,,https://jobs.lever.co/gopuff/b36e50a5-7168-48b7-ae1a-c9aba00f4f79,
gopuff,Store Associate - Bowling Green,"Bowling Green, KY",,,https://jobs.lever.co/gopuff/64bd78e1-60fd-46a8-8fb6-0de0685c1601,
gopuff,Store Associate - Brownsboro Road,"Louisville, KY",,,https://jobs.lever.co/gopuff/12330e13-e3c6-49c6-822f-91fc21441c3b,
gopuff,Store Associate - Chevy Chase,"Lexington, KY",,,https://jobs.lever.co/gopuff/10608659-bb65-43bf-a259-e46dac157ebe,
gopuff,Store Associate - Danville,"Danville, KY",,,https://jobs.lever.co/gopuff/14c18e21-b581-49d0-aec8-f1b6485443ef,
gopuff,Store Associate - Elizabethtown,"Elizabethtown, KY",,,https://jobs.lever.co/gopuff/c51cfd12-e80b-47c9-97bd-a80cca3955a2,
gopuff,Store Associate - Fern Valley,"Louisville, KY",,,https://jobs.lever.co/gopuff/532acf7e-631a-44a1-8d2d-03a1511c9269,
gopuff,Store Associate - Hamburg,"Lexington, KY",,,https://jobs.lever.co/gopuff/cb42f399-3d8f-4d87-82bd-72cd3712e18a,
gopuff,Store Associate - Hurstbourne,"Louisville, KY",,,https://jobs.lever.co/gopuff/3ac6da39-7d05-49dd-8ad8-9a6fb6d4e7d8,
gopuff,Store Associate - Jefferson Commons,"Louisville, KY",,,https://jobs.lever.co/gopuff/fc9e37b8-e06f-4285-aaec-9735e7922d1a,
gopuff,Store Associate - Market Street,"Louisville, KY",,,https://jobs.lever.co/gopuff/cc26becc-af01-45b4-9bdf-3293adb037fd,
gopuff,Store Associate - New Hartford,"Owensboro, KY",,,https://jobs.lever.co/gopuff/24656178-9965-4b5b-a295-b34d56ae8f7c,
gopuff,Store Associate - North Broadway,"Lexington, KY",,,https://jobs.lever.co/gopuff/9db33c79-d032-4f85-9e1f-b8acf0123771,
gopuff,Store Associate - Richmond Road,"Lexington, KY",,,https://jobs.lever.co/gopuff/635adf00-0cf9-4bb9-abde-cd163a679c8d,
gopuff,Store Associate - Russell Street,"Covington, KY",,,https://jobs.lever.co/gopuff/ad77f9c3-3c21-4757-9d2a-92fde06b4520,
gopuff,Store Associate - Springhurst,"Louisville, KY",,,https://jobs.lever.co/gopuff/023e1d7e-c56c-44a7-9c8d-ba4a487b6464,
gopuff,Store Associate - Versailles Road,"Lexington, KY",,,https://jobs.lever.co/gopuff/fa66bda9-b6b4-4e9c-9478-6ad1b03ae1de,
gopuff,Store Associate - West Parrish,"Owensboro, KY",,,https://jobs.lever.co/gopuff/1ed632c1-7966-453a-8ed3-2c82016aea5b,
gopuff,"Store Manager - Retail, Boston","Boston, MA",,,https://jobs.lever.co/gopuff/3e2c89f7-86f8-4ef8-ab60-2b4ef8107134,
plexus,Account Manager,North Carolina (Remote),Go,,https://jobs.lever.co/plexus/b5be8c78-3c0f-4a4d-a97b-5e01fdf7e4ae,"{""Go"": 1}"
plexus,Account Manager,"Melbourne, Victoria",Go,,https://jobs.lever.co/plexus/e5e126b9-6577-4557-8bcf-a119be73bf5e,"{""Go"": 1}"
plexus,Customer Adoption Manager,"Melbourne, Victoria",,,https://jobs.lever.co/plexus/087bf3f5-c1c8-4806-b9f2-cf592e0b2781,
plexus,Expression of Interest,"Melbourne, Victoria",,,https://jobs.lever.co/plexus/809fd9fe-06e0-4f7d-8dd4-a80158f34b71,
plexus,Growth Marketing Manager,"Melbourne, Victoria",,,https://jobs.lever.co/plexus/b34f22a6-e0c2-4803-8373-a7b64fa24d4b,
plexus,Marketing Director,"Melbourne, Victoria",,,https://jobs.lever.co/plexus/8faf2b29-a6af-4c5d-bf4f-4d082f4f3be1,
plexus,Senior Account Executive,"Melbourne, Victoria",Go,,https://jobs.lever.co/plexus/2a14295b-baa3-4f93-99d4-9d819238a51f,"{""Go"": 1}"
plexus,Senior Lawyer,"Melbourne, Victoria",,,https://jobs.lever.co/plexus/392597ff-5651-4371-8aba-e7a3d4bf8ed2,
farfetch,Associate Governance Professional,Porto,,,https://jobs.lever.co/farfetch/2e203c19-d9dc-492d-918c-d9128230548a,
farfetch,Associate Privacy & Legal Project Manager,Porto,,,https://jobs.lever.co/farfetch/e37f3a35-9938-4a68-b220-36fa9d545de0,
farfetch,Business Development Manager,"US New York, New York, United States",,,https://jobs.lever.co/farfetch/f11f5b76-716d-481f-90cc-f2ccd856c35e,
farfetch,Consignment Specialist,"US New York, New York, United States",,,https://jobs.lever.co/farfetch/22c75404-0aff-4d53-8ee7-425153a9ead8,
farfetch,Consignment Specialist,"US New Jersey,  United States, Warehouse",,,https://jobs.lever.co/farfetch/65313d08-8db9-440b-a362-0bfd26ccd45f,
farfetch,Corporate IT Systems Administrator,Porto,,,https://jobs.lever.co/farfetch/be9d5ef0-ca75-46b5-b425-e29df34d1671,
farfetch,CRM Specialist,"UK London, United Kingdom",,,https://jobs.lever.co/farfetch/c152e614-7e51-4cf9-9310-d16fd27414f6,
farfetch,Customer Operations Technician,Porto,,,https://jobs.lever.co/farfetch/250ab113-ff4c-4a5f-8377-53abd2f52cf2,
farfetch,Customer Service Advisor - Portuguese Speaker,"BR São Paulo, São Paulo, Brazil",,,https://jobs.lever.co/farfetch/be68a623-5f1f-44ea-adf1-9b1d30eda356,
farfetch,Customer Service Advisor (Italian Speaker),Porto,,,https://jobs.lever.co/farfetch/1bc679fb-4c2f-408e-be0b-006e9e2d5d4d,
farfetch,Customer Service Advisor (Italian Speaker),"PT Lisboa, Portugal",,,https://jobs.lever.co/farfetch/ed275b9a-a546-40a7-ba00-803f36e0495c,
farfetch,"Data Scientist, Commercial Finance",Porto,,,https://jobs.lever.co/farfetch/b5e640e1-65f9-423b-8817-716d118299a9,
farfetch,Head of Editorial Content & Creative,"UK London, United Kingdom",,,https://jobs.lever.co/farfetch/1dd2ec40-2303-4343-ad0e-975065e6871b,
farfetch,"Head of Procurement – Tech, Fintech and Digital Marketing",Porto,,,https://jobs.lever.co/farfetch/db1a4591-92e8-4ece-805f-36a601af994b,
farfetch,IAM Engineer,Porto,,,https://jobs.lever.co/farfetch/a29966b2-ae49-4fed-9679-e42475969265,
farfetch,Interim Account Manager,Porto,,,https://jobs.lever.co/farfetch/9abfe8cb-c501-4502-ba61-7445b0cb1d9a,
farfetch,Interim Operations Brand Specialist,Porto,,,https://jobs.lever.co/farfetch/c3deb684-8dc6-4095-80eb-a41f16af840e,
farfetch,Interim Technical SEO Specialist,"UK London, United Kingdom",,,https://jobs.lever.co/farfetch/6a0c82e2-6aa0-43db-abcf-98429e38851e,
farfetch,Internal Auditor (SOX),Porto,,,https://jobs.lever.co/farfetch/971d6a08-188c-4699-a28d-b477f36531de,
farfetch,Japanese Customer Service Advisor (1 year Contract),JP Tokyo,,,https://jobs.lever.co/farfetch/7ee34ec1-9697-413c-8432-2f08677367a3,
farfetch,"Machine Learning Engineer, Search and Ranking Systems",Porto,,,https://jobs.lever.co/farfetch/580adb2d-8a20-476e-a2cd-f8112e6de7fb,
farfetch,Operations Business Analyst,Porto,,,https://jobs.lever.co/farfetch/260f685b-3846-460b-b7fd-61eaf76edb06,
farfetch,Personal Shopper,"UK London, United Kingdom, Browns Retail",,,https://jobs.lever.co/farfetch/28a888a3-bfac-414b-993e-ded6da69068d,
farfetch,Pricing & Commercial Analyst,"UK London, United Kingdom",,,https://jobs.lever.co/farfetch/fb22c311-8ea4-4681-845b-3788ba28fd68,
farfetch,Pricing Strategy Analyst,"UK London, United Kingdom",,,https://jobs.lever.co/farfetch/f8a15940-77c2-4760-86c3-dc60b78a5ef4,
farfetch,Private Client Assistant,"US New York, New York, United States",,,https://jobs.lever.co/farfetch/af0376b1-a386-461e-8356-726ac1f0293b,
farfetch,Sales Associate,"US Woodbury, United States, Off-White",Go,,https://jobs.lever.co/farfetch/ac703ffb-809a-4645-be9b-6f15b27d848c,"{""Go"": 1}"
farfetch,SEM Manager,"UK London, United Kingdom",,,https://jobs.lever.co/farfetch/d17db674-bbaf-4e0f-87a3-5275db1c22e9,
farfetch,"Senior Legal Counsel, Regulatory (APAC)","UK London, United Kingdom",,,https://jobs.lever.co/farfetch/517a67fb-5561-4403-9138-4b7adda71265,
farfetch,"Senior Legal Counsel, Regulatory (APAC)",Porto,,,https://jobs.lever.co/farfetch/558cc2dd-7bc8-4300-9b5c-8dbe73f17c40,
farfetch,Senior Reporting & Analytics Analyst,"UK London, United Kingdom",,,https://jobs.lever.co/farfetch/e91e198a-d0f2-4649-8576-143a47934355,
farfetch,VAT Associate,"PT Lisboa, Portugal",,,https://jobs.lever.co/farfetch/79b13a86-bfce-4cce-a4a3-a123c53911b5,
farfetch,VAT Associate,Porto,,,https://jobs.lever.co/farfetch/f08bcb4c-33d1-4ea3-b8e7-7b9a8a6abb05,
farfetch,VAT Senior Associate,"PT Lisboa, Portugal",,,https://jobs.lever.co/farfetch/7000a858-4766-49ef-8673-f31488582a21,
farfetch,VAT Senior Associate,Porto,,,https://jobs.lever.co/farfetch/e7e6b3d7-af7e-4d49-b679-35a41d8b42b7,
farfetch,Warehouse Associate,"US New Jersey,  United States, Warehouse",,,https://jobs.lever.co/farfetch/bd5651a5-45b2-45a7-ade9-4745b25236cb,
shieldai,2026 Summer Intern - Electrical Engineering - (R4099),"Dallas, Texas",,,https://jobs.lever.co/shieldai/9daf1b3d-6d07-41c3-8bf9-f679c58d62f8,
shieldai,"2026 Summer Intern - Hardware Test, Mechanical Engineering (R4067)","Dallas, Texas",,,https://jobs.lever.co/shieldai/b073413a-0adf-40db-bf95-3721b2734531,
shieldai,"2026 Summer Intern - Hardware Test, Software Engineering (R4065)","Dallas, Texas",,,https://jobs.lever.co/shieldai/0ebcc338-59d1-431a-9ac9-ddf85fc4a8bf,
shieldai,2026 Summer Intern - Mechanical Engineering,"Dallas, Texas",,,https://jobs.lever.co/shieldai/9ecc62f2-9b60-4b58-beb3-02eaa0495584,
shieldai,2026 Summer Intern - Propulsion Engineering (X-BAT),"Dallas, Texas",,,https://jobs.lever.co/shieldai/b328bcb2-f1ca-4a9d-a12e-1d39f7e7f8f5,
shieldai,2026 Summer Intern - RF Engineering - (R4101),"Dallas, Texas",,,https://jobs.lever.co/shieldai/2ab7a6a5-e47d-4899-b924-01e6b61f5d88,
shieldai,Accounting Intern - 2026 Summer Intern (R4113),"San Diego, California",,,https://jobs.lever.co/shieldai/d82c22f6-fa9a-4a54-99dc-6ecbc81f0cd5,
shieldai,Advanced Manufacturing Engineering Co-op - Spring 2026 (R4200),"Dallas, Texas",,,https://jobs.lever.co/shieldai/3762affd-63ac-4a32-9223-4eafa43c4a08,
shieldai,Advanced Manufacturing Engineering Intern - 2026 Summer Intern (R4102),"Dallas, Texas",Spring,,https://jobs.lever.co/shieldai/64d9fdbd-2c67-4886-b61a-afd631f27226,"{""Spring"": 1}"
shieldai,AP Specialist,United States,,,https://jobs.lever.co/shieldai/b95961b5-357c-430d-bcd6-7adddded8d39,
shieldai,Associate Systems Administrator (R3915),"San Francisco, California",,,https://jobs.lever.co/shieldai/2ac5eac8-3df8-4c0a-a463-b682f7ccb6dc,
shieldai,"Autonomy Engineer, Navigation (R4171)","San Diego, California","C++, Linux",,https://jobs.lever.co/shieldai/d4c14f3f-bf86-4592-9f50-7155f81fa1b9,"{""C++"": 1, ""Linux"": 1}"
shieldai,"Autonomy Engineer, Planning (R2879)",United States,,,https://jobs.lever.co/shieldai/771ef1c9-1cc8-4766-84a7-aa0696634990,
shieldai,Aviation Safety Officer (R4177),"Dallas, Texas",,,https://jobs.lever.co/shieldai/97ffd34d-83ad-4e4c-9e70-af9066c3ff06,
shieldai,Business Development Associate (R3956),Riyadh,,,https://jobs.lever.co/shieldai/b0e2409c-8e03-413c-ab23-5a6a0aa2eab6,
shieldai,Business Development Manager,New Delhi,,,https://jobs.lever.co/shieldai/a255acce-59cb-40df-bef3-4753e8687f75,
shieldai,"Business Development Manager, Japan",Tokyo,,,https://jobs.lever.co/shieldai/6d6a32da-b985-45ea-adc2-1e67d4791f5a,
shieldai,"Business Development Manager, Saudi Arabia",Riyadh,,,https://jobs.lever.co/shieldai/adb5864a-938a-4d24-8163-264f0ab2d5b2,
shieldai,"Business Development Manager, Southern Europe",Rome,,,https://jobs.lever.co/shieldai/784ce119-ebf2-4188-ae4e-95bf4adb25af,
shieldai,"Business Development Manager, Taiwan (R4049)",Taipei,,,https://jobs.lever.co/shieldai/92a187a8-f340-4396-ab3f-65cd6422b28d,
shieldai,Business Operations Manager,Oslo,,,https://jobs.lever.co/shieldai/d95ce729-b714-42b0-9840-4fd8e785e04f,
shieldai,Chief Engineer - Launch & Recovery Vehicle (R4033),"Dallas, Texas",,,https://jobs.lever.co/shieldai/220070f5-236a-4492-92a8-66dc5b7ceda6,
shieldai,"Chief Engineer, Autonomy (R3900)","Washington, DC",,,https://jobs.lever.co/shieldai/144f5cec-7d0c-40eb-99b9-dd6f89fa7a91,
shieldai,"Chief Engineer, Autonomy (R3954)",London,,,https://jobs.lever.co/shieldai/dd795a91-7317-44ea-8197-caf6266eb8f8,
shieldai,Communications Intern - 2026 Summer Intern (R4109),"Washington, DC",,,https://jobs.lever.co/shieldai/a6b7d285-851f-4b22-a211-1423161397de,
shieldai,"Country Manager,  Norway",Oslo,,,https://jobs.lever.co/shieldai/2db7519e-c72d-4fbf-bf07-8a437c513c4f,
shieldai,"Curriculum Manager, Next Gen Aircraft (R4178)","Dallas, Texas",,,https://jobs.lever.co/shieldai/08c7814f-16aa-4606-88fc-4da9fa19198a,
shieldai,Customer Success Manager (R3710),"Washington, DC",,,https://jobs.lever.co/shieldai/fd938d01-0807-4cf1-95df-5dd97b0faf21,
shieldai,Data Analyst Intern - 2026 Summer Intern,"Dallas, Texas",,,https://jobs.lever.co/shieldai/d00348c2-18a8-4580-a084-be602d455fcf,
shieldai,Director of Accounting (R3451),United States,,,https://jobs.lever.co/shieldai/3a91409c-a83b-44de-8d1a-3b3b5a966dae,
shieldai,"Director of Business Development, X-BAT",Munich,Go,,https://jobs.lever.co/shieldai/14f83ee4-4097-4dc2-95c5-624ea35a3332,"{""Go"": 1}"
shieldai,"Director of Government Relations, Asia (R4185)",Taipei,,,https://jobs.lever.co/shieldai/0ed45876-6c5f-449b-9d6d-03e2dfb383b0,
shieldai,Director of Product Management,London,,,https://jobs.lever.co/shieldai/671bdb32-77fd-4059-a4c3-7c171768e1a3,
shieldai,"Director, Autonomy Applications Engineering (R3988)","San Diego, California",,,https://jobs.lever.co/shieldai/60989f83-b507-420c-a3b7-00d4a4d64d26,
shieldai,"Director, Solutions Engineering (R4159)","San Diego, California",,,https://jobs.lever.co/shieldai/a718bbcf-fbf6-4aa0-8e2d-4d63cebeb3c6,
shieldai,Edge Application Software Lead,Melbourne,,,https://jobs.lever.co/shieldai/8d4f5ac5-f887-453f-977a-aaa1569646ac,
shieldai,Electrical Engineer I (R4192) (SD),"San Diego, California",,,https://jobs.lever.co/shieldai/1b229cdc-9a0b-4704-b39b-b3b4c6e3fa89,
shieldai,Electrical Engineer I (R4193) (TX),"Dallas, Texas",,,https://jobs.lever.co/shieldai/c9321f8a-b367-4dcb-9308-bd64ae6bac1d,
shieldai,Electrical Engineer I (R4194) (BOS),"Boston, MA",,,https://jobs.lever.co/shieldai/37fa20c1-57dc-4aa1-9515-ecc87f22f31b,
shieldai,Electrical Engineer II - Power (R3932),"Dallas, Texas",,,https://jobs.lever.co/shieldai/622ee448-5ab3-4b2e-b20b-1fff995cbc45,
shieldai,Electrical Engineering Fall Co-op (June 2026),"Dallas, Texas",,,https://jobs.lever.co/shieldai/7b4e2234-fa9a-4945-8a20-0c16d176c702,
shieldai,Electrical Quality Engineer (R3530),"Dallas, Texas",,,https://jobs.lever.co/shieldai/44c749e3-ccfe-49df-8a97-a1c02f89aaeb,
shieldai,Electrical Test & Rapid Prototype Engineer (R4000),"Dallas, Texas",Python,,https://jobs.lever.co/shieldai/94ff0a13-1092-4df5-9009-9d4dc8e4e16f,"{""Python"": 1}"
shieldai,"Embedded Engineering Spring 2026 Co-Op (Dallas, TX)","Dallas, Texas",,,https://jobs.lever.co/shieldai/f216e041-2f9e-40d0-b93d-68ec1ec5a396,
shieldai,Embedded Software Engineering Intern - 2026 Summer Intern,"Dallas, Texas","Python, C++",,https://jobs.lever.co/shieldai/84ed6c2d-a904-4459-9ddb-254561df2439,"{""Python"": 1, ""C++"": 1}"
shieldai,"Engineer I, GNC (R4003)","Dallas, Texas",,,https://jobs.lever.co/shieldai/cd2f9868-4cc6-4128-a26c-414f3a4f2551,
shieldai,"Engineer II, Full Stack Software - Autonomy Tooling & Visualization (R4125)","San Diego, California",,,https://jobs.lever.co/shieldai/78f39483-2390-4de0-9417-2f51c6e47985,
shieldai,"Engineer II/Senior Engineer, Systems Test  (R3255)","Washington, DC",,,https://jobs.lever.co/shieldai/5f5c9935-f2f7-42a8-a515-55bc2f806931,
shieldai,"Engineer, State Estimation (Dallas/San Diego/Boston/ DC/ San Fran)","Dallas, Texas",,,https://jobs.lever.co/shieldai/133ad6aa-d624-4fad-b1cc-1f8f42d0401f,
shieldai,"Engineer, State Estimation (Dallas/San Diego/Boston/ DC/ San Fran)","Dallas, Texas",,,https://jobs.lever.co/shieldai/78ce0ef3-2a6d-4b7f-a31e-3bf70c9da82a,
shieldai,"Engineer, State Estimation (Dallas/San Diego/Boston/ DC/ San Fran) (R3945)","Dallas, Texas",,,https://jobs.lever.co/shieldai/133e1006-4bcd-4a31-afaf-c85ad113b749,
shieldai,Executive Assistant,New Delhi,,,https://jobs.lever.co/shieldai/3c790f34-f7c5-45b5-8b49-b0ab94b48f6c,
shieldai,Facilities Coordinator (R3916),"San Francisco, California",,,https://jobs.lever.co/shieldai/cd4fa4f4-bf76-4d99-96bf-d7316e2ddc89,
shieldai,Facilities Technician (R3842),"Dallas, Texas",,,https://jobs.lever.co/shieldai/5cf6b4d2-842f-4859-a4d0-b79c7dfb2e23,
shieldai,Field Applications Engineer (R4163),Lviv,,,https://jobs.lever.co/shieldai/9850f6f3-03ad-4db6-b634-5c6c22d90aa8,
shieldai,Fleet Support Specialist (R3917),"Dallas, Texas",,,https://jobs.lever.co/shieldai/c5aebd46-f976-42ca-9d0a-e76684701a02,
shieldai,"Flight Test Engineer, VBAT Hivemind (R4009)","Dallas, Texas",,,https://jobs.lever.co/shieldai/763700d9-d3f2-4f7e-87cf-ccab1e53b4e4,
shieldai,"Flight Test Engineer, XBAT (R4004)",Wichita Metro Area,,,https://jobs.lever.co/shieldai/379b704a-82e6-4386-934a-5d99a9560792,
shieldai,Flight Test Engineering Intern - 2026 Summer Intern,"Dallas, Texas",Spring,,https://jobs.lever.co/shieldai/7daf3d20-9653-4909-8b4b-8da1c063cf13,"{""Spring"": 1}"
shieldai,Flight Test Engineering Manager,"Dallas, Texas",,,https://jobs.lever.co/shieldai/eecc7166-bc38-4808-a3ab-44bf0ec96302,
shieldai,FSR Supervisor (R4215),"Dallas, Texas",,,https://jobs.lever.co/shieldai/27c06754-7ef2-448c-974d-912e5c9602d2,
shieldai,Fuel Systems Engineer (R3300) (X-BAT),"Dallas, Texas",,,https://jobs.lever.co/shieldai/9a6944c7-f448-45bd-a272-09c94d2faa80,
shieldai,Ground Control Station (GCS) Software Engineer,"Dallas, Texas",,,https://jobs.lever.co/shieldai/cf148e69-2ca0-4bfd-a4cc-af214bfcce8a,
shieldai,Hardware Test Engineering Fall Co-op (Mechanical) (June 2026),"Dallas, Texas",,,https://jobs.lever.co/shieldai/b3e9f8bb-42dc-4daa-80ae-c5cefd9855c7,
shieldai,Hardware Test Engineering Fall Co-op (Software) (June 2026),"Dallas, Texas",,,https://jobs.lever.co/shieldai/1c1a805c-7e26-4442-9698-a55a57bcd4e0,
shieldai,Hardware Test Engineering Spring Co-op (Electrical) (January 2026),"Dallas, Texas",,,https://jobs.lever.co/shieldai/1e518847-3017-4098-9a77-f2e035509af3,
shieldai,Hivemind Integration & Operations Engineer (R4164),Lviv,,,https://jobs.lever.co/shieldai/2182e0f0-d20e-471a-b77e-d192d8c68f06,
shieldai,Hivemind Solutions Architect (R3836),"Washington, DC",,,https://jobs.lever.co/shieldai/0757ee68-f8c4-46bb-b737-45cf9b6ff9f7,
shieldai,Information Systems Security Officer (ISSO) (R3980),"Washington, DC",,,https://jobs.lever.co/shieldai/8ac58338-bb97-46e6-b3fc-c29e6fcc9ec0,
shieldai,"Inspector 3, Quality Engineering (R3967)","Dallas, Texas",,,https://jobs.lever.co/shieldai/7888b3f8-c4b2-48b5-b2d7-90dd6a929fa7,
shieldai,"Integration & Test Engineering Spring 2026 Co-Op (Dallas, TX)","Dallas, Texas",,,https://jobs.lever.co/shieldai/510e75c8-20c6-4eb3-8aba-6e2ffaedd9d3,
shieldai,"Lead Engineer, XBAT Software Integration & Test (R3696)","Dallas, Texas",,,https://jobs.lever.co/shieldai/489f01c3-1704-4316-add4-c375f6e929ed,
shieldai,"Lead Software Test Engineer, XBAT (R3696)","Dallas, Texas",,,https://jobs.lever.co/shieldai/96e29345-0983-46ed-bf6b-6b33ccf8420c,
shieldai,Lead Survivability Engineer (Dallas) (R4030),"Dallas, Texas",,,https://jobs.lever.co/shieldai/0ea1cea2-6bb5-40e9-a3ca-c9ab45498454,
shieldai,"Lead, Strategy & Operations (R3864)","Dallas, Texas",,,https://jobs.lever.co/shieldai/ca460f45-c2f4-4b58-bfd3-dd6a2cfdccf8,
shieldai,Logistics Manager,Kyiv,,,https://jobs.lever.co/shieldai/b0b5ef5b-68fa-4413-b79f-e67ec61ee493,
shieldai,"Manager, Autonomy Applications Engineering (R3722)","San Diego, California",,,https://jobs.lever.co/shieldai/0087e786-e9cc-4d77-a596-50180c0567bd,
shieldai,"Manager, Autonomy Applications Engineering (R3841)","Washington, DC",,,https://jobs.lever.co/shieldai/6fd834cd-5988-46b5-9418-d61038d2f715,
shieldai,"Manager, Autonomy Applications Engineering (R4154)","Dallas, Texas",,,https://jobs.lever.co/shieldai/72230e8f-9857-4127-905c-f614c4dd8190,
shieldai,"Manager, Electrical Engineering (R4191)","Dallas, Texas",,,https://jobs.lever.co/shieldai/f33a5494-3c49-4a20-a9d2-d8a587fedc6e,
shieldai,"Manager, Trade Compliance (R3757)","San Diego, California",,,https://jobs.lever.co/shieldai/2e064bbf-891a-40e9-b7e8-5536e7ebf15a,
shieldai,Marketing Video Editor Intern - 2026 Summer Intern (R4110),"San Diego, California",,,https://jobs.lever.co/shieldai/a5208a9f-4392-473c-b034-1670c3d0c565,
